"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1","/history?filters=TRANSNUM:201410157 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","1808","STATE","0","NM","C","Commercial","21","Peoria","143","9","CHICAGO","DIF","","Better Banks","40.812673","-89.613066","10","2011-06-18T00:00:00","10225 North Knoxville Avenue","","Peoria","IL","17","61615","0000","FDIC","","1201","0","Y","3635","223","Merger -Without Assistance","Merged and became part of Better Banks (1808) in Peoria, IL. ","0","0","0","0","NM","1","C","Commercial","2014-08-15T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","IL","0","OCC","201410157_223_2317_1201_2317","DIF","0","0","0","0","0","10","FI","N","3635","OCC","0","N","C","Commercial","3","Peoria","143","9","CHICAGO","DIF","","First National Bank of Chillicothe","40.917357","-89.488304","10","900 North Fourth Street","","Chillicothe","IL","17","61523","0000","OCC","None","2317","2014-08-28T00:00:00","2014","IL","FDIC","1","0","223","17","1808","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Peoria","143","9","CHICAGO","DIF","","Better Banks","40.812673","-89.613066","10225 North Knoxville Avenue","","Peoria","IL","Illinois","61615","10","10225 North Knoxville Avenue","","Peoria","IL","17","61615","0000","FDIC","","201410157","1","0","0","0","0","2317","0","0"
"1","/history?filters=TRANSNUM:201410283 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","26522","STATE","0","NM","C","Commercial","21","Decatur","39","11","KANSAS CITY","DIF","","The Bank","39.818743","-100.528827","10","2012-11-17T00:00:00","205 S. Penn","","Oberlin","KS","20","67749","2244","FDIC","Full","33224","0","Y","18077","223","Merger -Without Assistance","Merged and became part of The Bank (26522) in Oberlin, KS. ","0","0","0","0","NM","0","C","Commercial","2014-08-16T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","KS","0","FDIC","201410283_223_12000_33224_12000","DIF","0","0","0","0","0","10","FI","N","18077","STATE","0","NM","C","Commercial","21","Gove","63","11","KANSAS CITY","DIF","","The Citizens State Bank","39.112302","-100.465438","10","206 Main Street","","Grainfield","KS","20","67737","0000","FDIC","","12000","2014-09-02T00:00:00","2014","KS","FDIC","0","0","223","20","26522","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Decatur","39","11","KANSAS CITY","DIF","","The Bank","39.818743","-100.528827","P.O. Box 148","","Oberlin","KS","Kansas","67749","10","205 S. Penn","","Oberlin","KS","20","67749","2244","FDIC","Full","201410283","1","0","0","0","0","12000","0","0"
"1","/history?filters=TRANSNUM:201410361 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","13712","STATE","0","NM","C","Commercial","21","Jefferson","101","11","KANSAS CITY","DIF","","The Libertyville Savings Bank","41.003622","-91.984366","10","2006-03-31T00:00:00","2000 West Jefferson","","Fairfield","IA","19","52556","","FDIC","Full*","8570","0","Y","8086","223","Merger -Without Assistance","Merged and became part of The Libertyville Savings Bank (13712) in Fairfield, IA. ","0","0","0","0","NM","0","C","Commercial","2014-07-11T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","IA","19","FDIC","201410361_223_5143_8570_5143","DIF","0","0","0","0","0","10","FI","N","8086","STATE","0","NM","C","Commercial","21","Keokuk","107","11","KANSAS CITY","DIF","","Farmers Savings Bank","41.363912","-91.953276","10","225-7 East Broadway","","Keota","IA","19","52248","0000","FDIC","None","5143","2014-09-03T00:00:00","2014","IA","FDIC","0","0","223","19","13712","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Jefferson","101","11","KANSAS CITY","DIF","","The Libertyville Savings Bank","41.003622","-91.984366","P. O. Box 744","","Fairfield","IA","Iowa","52556","10","2000 West Jefferson","","Fairfield","IA","19","52556","","FDIC","Full*","201410361","1","0","0","0","0","5143","0","0"
"2","/history?filters=TRANSNUM:201410366 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29087","OCC","702889","SB","S","Savings","37","Otero","35","14","SAN FRANCISCO","DIF","","BANK'34","32.899741","-105.956923","125","2011-07-21T00:00:00","500 10th Street","","Alamogordo","NM","35","88310","0000","OCC","","41921","0","Y","58460","221","Absorbtion - Without Assistance","Merged and became part of BANK'34 (29087) in Alamogordo, NM. ","0","0","0","0","SB","1","S","Savings","2014-08-30T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","AZ","4","FDIC","201410366_221_452325_41921_452325","DIF","0","0","0","0","0","125","FI","N","58460","STATE","0","NM","C","Commercial","21","Maricopa","13","14","SAN FRANCISCO","DIF","","Bank 1440","33.651615","-111.93001","10","7010 East Chauncey Lane, Suite 120","","Phoenix","AZ","4","85054","0000","FDIC","","452325","2014-09-03T00:00:00","2014","NM","OCC","1","1","221","35","29087","810","Participated in Absorbtion/Consolidation/Merger","OCC","702889","SB","S","Savings","37","Otero","35","14","SAN FRANCISCO","DIF","","BANK'34","32.899741","-105.956923","500 10th Street","","Alamogordo","NM","New Mexico","88310","125","500 10th Street","","Alamogordo","NM","35","88310","0000","OCC","","201410366","0","1","0","0","0","452325","0","0"
"15","/history?filters=TRANSNUM:201410421 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57919","STATE","0","NM","C","Commercial","21","Bergen","3","2","NEW YORK","DIF","","ConnectOne Bank","40.872803","-73.953528","10","2013-02-11T00:00:00","301 Sylvan Avenue","","Englewood Cliffs","NJ","34","07632","0000","FDIC","","431394","0","Y","6431","223","Merger -Without Assistance","Merged and became part of ConnectOne Bank (57919) in Englewood Cliffs, NJ. ","0","0","0","0","NM","1","C","Commercial","2014-07-01T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","NJ","0","OCC","201410421_223_4307_431394_4307","DIF","0","0","0","0","0","10","FI","N","6431","OCC","0","N","C","Commercial","3","Union","39","2","NEW YORK","DIF","","Union Center National Bank","40.7030099999999","-74.290091","10","2455 Morris Avenue","","Union","NJ","34","07083","0000","OCC","None","4307","2014-09-04T00:00:00","2014","NJ","FDIC","1","0","223","34","57919","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Bergen","3","2","NEW YORK","DIF","","ConnectOne Bank","40.872803","-73.953528","301 Sylvan Avenue","","Englewood Cliffs","NJ","New Jersey","07632","10","301 Sylvan Avenue","","Englewood Cliffs","NJ","34","07632","0000","FDIC","","201410421","1","0","0","0","0","4307","0","0"
"6","/history?filters=TRANSNUM:201410444 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","6544","OCC","5552","N","C","Commercial","3","Washington","167","9","CHICAGO","DIF","","Peoples Bank, National Association","39.415104","-81.454832","10","2014-05-31T00:00:00","138 Putnam Street","","Marietta","OH","39","45750","0000","OCC","Full","6068","0","Y","34071","223","Merger -Without Assistance","Merged and became part of Peoples Bank, National Association (6544) in Marietta, OH. ","0","0","0","0","N","1","C","Commercial","2014-08-23T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","OH","0","FED","201410444_223_56208_6068_56208","DIF","0","0","0","0","0","10","FI","N","34071","STATE","0","SM","C","Commercial","13","Coshocton","31","9","CHICAGO","DIF","","Ohio Heritage Bank","40.2739899999999","-81.868491","10","200 Main Street","","Coshocton","OH","39","43812","0000","FED","","56208","2014-09-05T00:00:00","2014","OH","OCC","1","0","223","39","6544","810","Participated in Absorbtion/Consolidation/Merger","OCC","5552","N","C","Commercial","3","Washington","167","9","CHICAGO","DIF","","Peoples Bank, National Association","39.415104","-81.454832","138 Putnam Street","","Marietta","OH","Ohio","45750","10","138 Putnam Street","","Marietta","OH","39","45750","0000","OCC","Full","201410444","1","0","0","0","0","56208","0","0"
"24","/history?filters=TRANSNUM:201410446 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","24170","STATE","0","SM","C","Commercial","13","Los Angeles","37","14","SAN FRANCISCO","DIF","","Hanmi Bank","34.061229","-118.304964","10","2006-03-31T00:00:00","3660 Wilshire Boulevard Suite Ph-A","","Los Angeles","CA","6","90010","0000","FED","","16829","0","Y","25330","223","Merger -Without Assistance","Merged and became part of Hanmi Bank (24170) in Los Angeles, CA. ","0","0","0","0","SM","1","C","Commercial","2014-09-01T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","TX","0","FDIC","201410446_223_17519_16829_17519","DIF","0","0","0","0","0","10","FI","N","25330","STATE","0","NM","C","Commercial","21","Dallas","113","13","DALLAS","DIF","","United Central Bank","32.916642","-96.702041","10","4555 West Walnut","","Garland","TX","48","75042","5143","FDIC","","17519","2014-09-05T00:00:00","2014","CA","FED","1","1","223","6","24170","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Los Angeles","37","14","SAN FRANCISCO","DIF","","Hanmi Bank","34.061229","-118.304964","3660 Wilshire Boulevard, Suite Ph-A","","Los Angeles","CA","California","90010","10","3660 Wilshire Boulevard, Suite Ph-A","","Los Angeles","CA","6","90010","0000","FED","","201410446","1","0","0","0","0","17519","0","0"
"3","/history?filters=TRANSNUM:201410447 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","26484","STATE","0","SI","S","Savings","41","Essex","9","2","NEW YORK","DIF","","North Shore Bank, a Co-operative Bank","42.547274001595","-70.9487624188498","135","2014-09-01T00:00:00","248 Andover Street","","Peabody","MA","25","01960","1502","FDIC","","33151","0","Y","26574","221","Absorbtion - Without Assistance","Merged and became part of North Shore Bank, a Co-operative Bank (26484) in Peabody, MA. ","0","0","0","0","SI","0","S","Savings","2014-09-01T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","SI","S","Savings","DIF","0","0","0","MA","0","FDIC","201410447_221_35275_33151_35275","DIF","0","0","0","0","0","135","FI","N","26574","STATE","0","SI","S","Savings","42","Essex","9","2","NEW YORK","DIF","","Saugusbank, a Co-operative bank","42.448634","-71.008942","130","489 Lincoln Avenue","","Saugus","MA","25","01906","0000","FDIC","","35275","2014-09-05T00:00:00","2014","MA","FDIC","0","0","221","25","26484","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SI","S","Savings","41","Essex","9","2","NEW YORK","DIF","","North Shore Bank, a Co-operative Bank","42.547274001595","-70.9487624188498","248 Andover Street (Rt 114)","","Peabody","MA","Massachusetts","01960","135","248 Andover Street","","Peabody","MA","25","01960","1502","FDIC","","201410447","0","0","0","0","1","35275","0","0"
"3","/history?filters=TRANSNUM:201410475 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","6600","OCC","56","N","C","Commercial","3","Butler","17","9","CHICAGO","DIF","","First Financial Bank, National Association","39.3992374950155","-84.5599925453189","10","2014-08-07T00:00:00","300 High Street","","Hamilton","OH","39","45011","0000","OCC","Full","4419","0","Y","57413","223","Merger -Without Assistance","Merged and became part of First Financial Bank, National Association (6600) in Hamilton, OH. ","0","0","0","0","N","1","C","Commercial","2014-08-21T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","OH","0","FDIC","201410475_223_363317_4419_363317","DIF","0","0","0","0","0","10","FI","N","57413","STATE","0","NM","C","Commercial","21","Franklin","49","9","CHICAGO","DIF","","The Guernsey Bank","40.08461701222","-83.018686987003","10","547 High Street","","Worthington","OH","39","43085","4132","FDIC","","363317","2014-09-08T00:00:00","2014","OH","OCC","1","0","223","39","6600","810","Participated in Absorbtion/Consolidation/Merger","OCC","56","N","C","Commercial","3","Butler","17","9","CHICAGO","DIF","","First Financial Bank, National Association","39.3992374950155","-84.5599925453189","255 East Fifth Street","","Cincinnati","OH","Ohio","45202","10","300 High Street","","Hamilton","OH","39","45011","0000","OCC","Full","201410475","1","0","0","0","0","363317","0","0"
"4","/history?filters=TRANSNUM:201410480 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","11666","STATE","0","NM","C","Commercial","21","Cassia","31","14","SAN FRANCISCO","DIF","","D. L. Evans Bank","42.559830989949","-113.792714995236","10","2006-03-31T00:00:00","397 N Overland Ave","","Burley","ID","16","83318","3432","FDIC","","7454","0","Y","34317","223","Merger -Without Assistance","Merged and became part of D. L. Evans Bank (11666) in Burley, ID. ","0","0","0","0","NM","1","C","Commercial","2014-08-31T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","ID","16","FED","201410480_223_57076_7454_57076","DIF","0","0","0","0","0","10","FI","N","34317","STATE","0","SM","C","Commercial","13","Ada","1","14","SAN FRANCISCO","DIF","","Idaho Banking Company","43.619037","-116.256422","10","6010 Fairview Avenue","","Boise","ID","16","83704","0000","FED","","57076","2014-09-08T00:00:00","2014","ID","FDIC","1","0","223","16","11666","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Cassia","31","14","SAN FRANCISCO","DIF","","D. L. Evans Bank","42.559830989949","-113.792714995236","P.O. Box  1188","","Burley","ID","Idaho","83318","10","397 N Overland Ave","","Burley","ID","16","83318","3432","FDIC","","201410480","1","0","0","0","0","57076","0","0"
"11","/history?filters=TRANSNUM:201410518 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","18013","OCC","713316","SB","S","Savings","33","Grafton","9","2","NEW YORK","DIF","","Mascoma Savings Bank","43.642889524611","-72.251908726423","115","2013-03-11T00:00:00","67 N Park St","","Lebanon","NH","33","03766","1317","OCC","Full","11943","0","Y","6209","223","Merger -Without Assistance","Merged and became part of Mascoma Savings Bank (18013) in Lebanon, NH. ","0","0","0","0","SB","1","S","Savings","2014-08-16T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","","N/A","N/A","DIF","0","0","10","VT","50","OCC","201410518_223_4186_11943_4186","DIF","0","0","0","0","0","115","FI","N","6209","OCC","23137","","N/A","N/A","0","Windsor","27","2","NEW YORK","DIF","","Connecticut River Bank, National Association","43.308695","-72.496579","10","242 River Street","","Springfield","VT","50","05156","0000","OCC","None","4186","2014-09-09T00:00:00","2014","NH","OCC","0","1","223","33","18013","810","Participated in Absorbtion/Consolidation/Merger","OCC","713316","SB","S","Savings","33","Grafton","9","2","NEW YORK","DIF","","Mascoma Savings Bank","43.642889524611","-72.251908726423","67 North Park Street","","Lebanon","NH","New Hampshire","03766","115","67 N Park St","","Lebanon","NH","33","03766","1317","OCC","Full","201410518","0","0","0","0","0","4186","0","0"
"11","/history?filters=TRANSNUM:201410573 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3628","OCC","13684","N","C","Commercial","3","Cook","31","15","WASHINGTON","DIF","","MB Financial Bank, National Association","41.8818080037375","-87.6476114232278","10","2010-04-23T00:00:00","800 West Madison Street","","Chicago","IL","17","60607","0000","OCC","Full","2312","0","Y","22599","223","Merger -Without Assistance","Merged and became part of MB Financial Bank, National Association (3628) in Chicago, IL. ","0","0","0","0","N","1","C","Commercial","2014-08-18T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","IL","0","FED","201410573_223_15762_2312_15762","DIF","0","0","0","0","0","10","FI","N","22599","STATE","0","SM","C","Commercial","13","Cook","31","9","CHICAGO","DIF","","Cole Taylor Bank","41.8828099999999","-87.6348109999999","10","225 W Washington","","Chicago","IL","17","60602","0000","FED","None","15762","2014-09-11T00:00:00","2014","IL","OCC","1","0","223","17","3628","810","Participated in Absorbtion/Consolidation/Merger","OCC","13684","N","C","Commercial","3","Cook","31","15","WASHINGTON","DIF","","MB Financial Bank, National Association","41.8818080037375","-87.6476114232278","800 West Madison Street","","Chicago","IL","Illinois","60607","10","800 West Madison Street","","Chicago","IL","17","60607","0000","OCC","Full","201410573","1","0","0","0","0","15762","0","0"
"10","/history?filters=TRANSNUM:201410679 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","30788","STATE","0","NM","C","Commercial","21","Flathead","29","14","SAN FRANCISCO","DIF","","Glacier Bank","48.219994920408","-114.328427237611","10","2013-02-27T00:00:00","49 Commons Loop","","Kalispell","MT","30","59901","2679","FDIC","Full","43622","0","Y","3041","223","Merger -Without Assistance","Merged and became part of Glacier Bank (30788) in Kalispell, MT. ","0","0","0","0","NM","1","C","Commercial","2014-08-31T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","CO","8","OCC","201410679_223_1936_43622_1936","DIF","0","0","0","0","0","10","FI","N","3041","OCC","7435","N","C","Commercial","3","Mesa","77","13","DALLAS","DIF","","First National Bank of the Rockies","39.087225","-108.598129","10","2452 Highway 6 and 50","","Grand Junction","CO","8","81505","0000","OCC","","1936","2014-09-16T00:00:00","2014","MT","FDIC","1","1","223","30","30788","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Flathead","29","14","SAN FRANCISCO","DIF","","Glacier Bank","48.219994920408","-114.328427237611","P O  Box  27","","Kalispell","MT","Montana","59901","10","49 Commons Loop","","Kalispell","MT","30","59901","2679","FDIC","Full","201410679","1","0","0","0","0","1936","0","0"
"6","/history?filters=TRANSNUM:201410687 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","90250","STATE","0","SI","S","Savings","42","Essex","9","2","NEW YORK","DIF","","Institution for Savings in Newburyport and Its Vicinity","42.808305","-70.871181","110","2007-07-01T00:00:00","93 State Street","","Newburyport","MA","25","01950","","FDIC","","17840","0","Y","2644","221","Absorbtion - Without Assistance","Merged and became part of Institution for Savings in Newburyport and Its Vicinity (90250) in Newburyport, MA. ","0","0","0","0","SI","1","S","Savings","2014-08-29T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","MA","0","OCC","201410687_221_1712_17840_1712","DIF","0","0","0","0","0","110","FI","N","2644","OCC","0","N","C","Commercial","3","Essex","9","2","NEW YORK","DIF","","The Rockport National Bank","42.658257","-70.618342","10","16 Main Street","","Rockport","MA","25","01966","0000","OCC","None","1712","2014-09-16T00:00:00","2014","MA","FDIC","1","0","221","25","90250","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SI","S","Savings","42","Essex","9","2","NEW YORK","DIF","","Institution for Savings in Newburyport and Its Vicinity","42.808305","-70.871181","93 State Street","","Newburyport","MA","Massachusetts","01950","110","93 State Street","","Newburyport","MA","25","01950","","FDIC","Full","201410687","0","1","0","0","0","1712","0","0"
"1","/history?filters=TRANSNUM:201410767 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","26247","STATE","0","SM","C","Commercial","13","Jackson","95","11","KANSAS CITY","DIF","","Metcalf Bank","38.903448","-94.245158","10","2012-07-20T00:00:00","609 North 291 Highway","","Lees Summit","MO","29","64086","0000","FED","Full","32588","0","Y","1623","223","Merger -Without Assistance","Merged and became part of Metcalf Bank (26247) in Lees Summit, MO. ","0","0","0","0","SM","1","C","Commercial","2014-09-15T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MO","29","FDIC","201410767_223_1063_32588_1063","DIF","0","0","0","0","0","10","FI","N","1623","STATE","0","NM","C","Commercial","21","Cass","37","11","KANSAS CITY","DIF","","Bank of Belton","38.813215","-94.533981","10","204 Main Street","","Belton","MO","29","64012","0000","FDIC","","1063","2014-09-18T00:00:00","2014","MO","FED","1","0","223","29","26247","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Jackson","95","11","KANSAS CITY","DIF","","Metcalf Bank","38.903448","-94.245158","PO Box 1400","","Lees Summit","MO","Missouri","64063","10","609 North 291 Highway","","Lees Summit","MO","29","64086","0000","FED","Full","201410767","1","0","0","0","0","1063","0","0"
